序号,代码,名称,最新价,涨跌幅,研报数,买入,增持,中性,减持,卖出,2015收益,2016收益,2016PE,2017收益,2017PE,2018收益,2018PE,预留1
2,000554,泰山石油,8.80,-2.22%,1,0,1,0,0,0,0.008,0.010,880.000,0.010,880.000,0.020,440.000,0.000,0.000,2015
2,000555,神州信息,31.75,-3.23%,19,13,6,0,0,0,0.38,0.52,63.32,0.70,47.20,0.95,34.86,0.000,0.000,201608
2,000556,PT南洋,-,-,-,-,-,-,-,-,0.09,--,--,--,--,--,--,-,-,201608
2,000557,西部创业,5.10,-0.97%,0,0,0,0,0,0,-0.01,--,--,--,--,--,--,0.000,0.000,201608
2,000558,莱茵体育,15.73,-0.76%,18,8,7,0,0,0,-0.42,0.17,95.18,0.30,54.36,0.51,31.46,0.000,0.000,201608
2,000559,万向钱潮,15.32,-2.85%,2,0,2,0,0,0,0.34,0.39,40.44,0.46,34.66,0.55,28.68,0.000,0.000,201608
2,000560,昆百大A,9.65,-0.41%,0,0,0,0,0,0,0.03,--,--,--,--,--,--,0.000,0.000,201608
2,000561,烽火电子,11.59,-1.28%,0,0,0,0,0,0,0.13,--,--,--,--,--,--,0.000,0.000,201608
2,000562,宏源证券,-,-,-,-,-,-,-,-,0.31,--,--,--,--,--,--,-,-,201608
2,000563,陕国投A,6.54,-3.25%,10,5,5,0,0,0,0.15,0.27,29.15,0.30,27.68,0.42,21.46,0.000,0.000,201608
2,000564,西安民生,10.37,-3.45%,0,0,0,0,0,0,0.06,--,--,--,--,--,--,0.000,0.000,201608
2,000565,渝三峡A,-,-,0,0,0,0,0,0,0.33,--,--,--,--,--,--,0.000,0.000,201608
2,000566,海南海药,14.16,1.80%,3,2,1,0,0,0,0.18,0.44,36.23,0.57,28.35,0.54,28.06,0.000,0.000,201608
2,000567,海德股份,31.81,-0.38%,11,8,2,0,0,0,0.15,0.17,338.80,0.54,251.97,0.90,217.82,0.000,0.000,201608
2,000568,泸州老窖,31.89,1.92%,57,42,11,3,0,0,1.05,1.27,24.72,1.56,20.13,1.91,16.59,0.000,0.000,201608
2,000569,长城股份,-,-,-,-,-,-,-,-,-0.52,--,--,--,--,--,--,-,-,201608
2,000570,苏常柴A,8.49,-1.85%,0,0,0,0,0,0,0.13,--,--,--,--,--,--,0.000,0.000,201608
2,000571,新大洲A,8.50,0.59%,1,0,0,0,0,0,0.07,--,--,--,--,--,--,0.000,0.000,201608
2,000572,海马汽车,5.20,-0.38%,0,0,0,0,0,0,0.10,--,--,--,--,--,--,0.000,0.000,201608
2,000573,粤宏远A,9.29,-2.31%,1,0,1,0,0,0,-0.15,0.05,190.20,0.07,135.86,--,--,0.000,0.000,201608
